State,PERMVIT,DAY,MONTH,LGT_COND,WEATHER,DRUNK_DR,FATALS
22,2,20,10,1,1,1,1
22,3,21,10,3,1,0,1
22,2,22,10,3,1,0,1
22,2,26,10,1,10,0,1
22,2,28,10,4,1,0,1
22,1,28,10,2,1,0,1
22,6,29,10,3,1,1,1
22,4,30,10,1,1,0,1
22,6,31,10,2,2,0,2
22,1,1,11,3,2,1,1
22,7,14,11,2,1,1,1
22,2,23,11,2,1,0,1
22,1,26,11,3,1,0,1
22,1,2,11,2,2,0,1
22,2,2,11,1,1,1,1
22,2,7,11,1,10,1,1
22,2,8,11,1,1,0,1
22,4,10,11,2,1,0,1
22,2,14,11,3,1,0,1
22,2,19,11,1,1,0,1
22,3,19,11,1,1,0,1
22,1,20,11,1,1,0,1
22,1,20,11,3,1,1,1
22,1,26,11,1,10,1,1
22,2,15,11,9,1,1,1
22,4,1,11,2,10,0,1
22,3,3,11,1,1,0,1
22,2,11,10,2,1,0,1
22,1,14,8,1,1,1,1
22,8,26,9,5,1,0,1
22,1,25,10,1,2,0,1
22,2,5,10,3,1,0,1
22,1,30,3,3,1,1,1
22,1,19,11,2,1,0,1
22,3,25,11,2,10,2,2
22,1,14,9,2,1,0,1
22,3,25,9,1,1,0,1
22,5,25,9,2,1,0,1
22,1,30,9,1,1,0,1
22,1,30,9,1,1,1,1
22,2,12,10,2,1,0,1
22,4,15,10,2,1,1,1
22,2,19,10,1,1,0,1
22,5,22,10,3,1,1,1
22,1,24,10,3,10,1,1
22,1,25,10,1,2,0,1
22,3,17,10,1,1,0,1
22,1,4,11,3,1,0,1
22,1,20,10,1,1,0,1
22,2,16,11,2,10,0,1
22,3,19,11,1,1,0,1
22,2,21,11,6,1,1,1
22,1,12,12,2,99,0,1
22,5,17,12,3,1,0,1
22,2,24,12,3,2,0,1
22,3,29,12,2,10,0,1
22,2,31,12,2,1,0,1
22,1,11,12,1,1,0,1
22,4,9,11,1,10,0,1
22,3,26,11,2,10,1,3
22,2,29,8,3,1,0,1
22,2,8,12,2,1,0,1
22,2,25,12,3,1,1,1
22,3,9,8,3,1,1,1
22,1,26,12,1,8,0,1
22,1,30,12,3,10,0,1
22,2,13,12,1,1,0,1
22,1,13,12,3,1,0,1
22,5,8,12,3,1,1,1
22,1,16,12,2,2,0,1
22,6,18,12,3,1,2,1
22,1,21,12,3,2,1,1
22,1,22,12,3,2,0,1
22,3,23,12,2,2,0,1
22,3,25,12,3,10,1,1
22,3,26,12,2,1,1,1
22,3,15,7,1,1,0,1
22,1,14,11,1,1,0,1
22,1,11,10,3,1,1,1
22,1,22,12,2,2,0,1
22,2,4,12,2,1,0,1
22,1,16,7,3,1,0,1
22,1,15,3,1,1,0,1
22,1,18,12,3,1,0,1
22,1,15,12,2,1,0,1
22,4,22,11,2,1,0,2
22,1,28,11,3,2,0,1
22,5,4,12,2,1,0,1
22,4,28,11,3,1,1,3
22,1,18,4,3,10,0,1
22,2,23,4,1,1,0,2
22,3,10,12,1,1,0,1
22,1,25,11,1,1,0,1
22,2,7,6,3,1,0,1
22,2,22,12,3,1,0,1
22,2,6,4,1,1,0,1
22,1,1,5,1,1,0,1
22,1,16,5,1,2,0,1
22,1,4,7,3,10,1,1
22,2,8,5,1,1,0,1
22,2,29,7,3,1,0,1
22,2,3,8,1,1,0,1
22,1,29,4,3,1,0,1
23,2,1,1,2,1,1,1
23,2,3,1,3,1,1,2
23,3,14,1,1,10,0,2
23,2,19,1,1,1,0,1
23,1,19,1,1,1,1,1
23,1,24,1,2,1,1,1
23,1,30,1,2,2,1,1
23,2,3,2,1,1,0,1
23,3,23,1,1,1,0,1
23,1,11,2,1,1,0,1
23,3,9,2,4,4,0,1
23,1,6,3,1,1,1,1
23,1,27,2,1,1,0,1
23,5,9,3,1,10,0,4
23,2,24,3,1,1,0,1
23,2,31,3,5,1,2,1
23,1,22,4,1,1,0,1
23,2,27,4,1,2,0,1
23,1,2,5,3,1,1,1
23,1,3,5,1,1,1,1
23,3,4,5,1,1,0,1
23,1,6,5,2,1,1,1
23,3,7,5,4,1,0,1
23,2,9,5,2,1,1,1
23,1,9,5,1,1,0,1
23,1,9,5,2,1,1,1
23,1,10,5,1,1,1,1
23,1,7,4,1,1,0,1
23,1,20,5,2,10,1,1
23,1,21,5,3,1,1,1
23,1,28,5,1,1,0,1
23,1,29,5,1,1,0,1
23,4,30,5,2,5,1,1
23,1,30,5,5,1,0,1
23,1,29,5,2,1,0,1
23,1,5,6,1,1,1,1
23,3,6,6,1,1,0,1
23,1,6,6,5,1,1,1
23,4,7,6,1,1,0,1
23,2,9,6,1,2,0,1
23,5,11,6,1,1,0,1
23,2,13,6,1,1,1,1
23,1,15,6,1,2,1,1
23,3,18,6,2,1,1,1
23,4,10,6,1,1,0,1
23,3,2,7,1,1,0,1
23,1,10,7,1,1,0,1
23,2,11,7,2,1,1,2
23,1,17,7,1,1,0,1
23,1,18,7,2,1,0,1
23,1,19,7,1,1,1,1
23,4,20,7,5,1,1,1
23,1,21,7,1,10,1,1
23,5,24,7,1,1,0,1
23,1,25,7,2,1,1,1
23,1,26,7,1,2,1,1
23,2,25,7,3,1,1,1
23,3,27,7,1,10,0,1
23,2,28,7,1,10,1,1
23,1,31,7,2,1,1,1
23,2,1,8,2,1,2,1
23,3,1,8,1,1,0,1
23,2,2,8,1,1,1,1
23,1,2,8,2,1,1,1
23,1,12,5,1,1,0,1
23,2,28,7,7,99,0,2
23,1,4,8,3,1,1,1
23,1,5,8,1,1,0,1
23,1,5,9,1,1,0,1
23,1,2,8,1,1,1,1
23,1,7,8,1,1,0,1
23,3,9,8,1,1,0,1
23,1,10,8,1,1,1,1
23,3,11,8,4,10,0,1
23,6,14,8,2,1,0,1
23,1,19,8,2,1,1,1
23,3,15,8,2,1,1,3
23,1,22,8,1,1,1,1
23,5,13,8,1,1,0,1
23,1,11,8,1,2,1,1
23,2,27,8,1,1,0,1
23,1,30,8,2,1,1,1
23,1,30,8,1,1,0,1
23,5,5,9,1,1,0,1
23,1,7,9,1,1,0,1
23,3,7,9,1,1,1,2
23,1,9,9,2,1,1,1
23,1,12,9,2,10,1,1
23,1,18,9,2,1,0,1
23,3,17,11,2,1,0,1
23,3,23,9,1,1,1,2
23,4,27,9,1,1,1,1
23,1,4,10,1,1,0,1
23,2,15,9,1,1,1,1
23,1,15,9,3,1,1,1
23,1,7,10,1,1,1,1
23,8,10,10,1,1,0,1
23,1,12,9,1,1,0,1
23,1,15,10,1,1,0,1
23,2,16,10,1,1,1,1
23,2,14,9,1,10,1,1
23,2,21,10,1,1,1,1
23,2,26,9,1,1,0,1
23,1,18,10,3,1,1,1
23,2,20,10,2,1,1,1
23,1,21,10,2,10,1,1
23,3,16,10,1,2,0,1
23,4,5,8,1,1,0,1
23,2,7,12,4,1,1,1
23,1,26,11,2,1,0,1
23,2,26,11,2,10,0,1
23,4,6,12,1,1,1,1
23,1,29,9,1,10,1,1
23,4,5,11,2,1,1,1
23,1,12,11,2,2,1,1
23,1,7,11,4,1,0,1
23,3,13,11,2,10,1,1
23,1,13,11,2,1,0,1
23,2,15,11,3,1,1,1
23,5,10,11,1,1,0,1
23,1,16,11,2,1,1,1
23,1,18,11,3,1,0,1
23,1,20,11,2,1,1,1
23,1,21,11,2,1,1,1
23,2,23,11,1,4,1,1
23,1,23,11,2,1,0,1
23,2,28,11,2,10,2,1
23,3,5,12,7,1,0,2
23,2,6,12,5,1,2,1
23,1,6,12,2,1,0,1
23,3,7,12,1,1,0,1
23,2,9,12,1,1,0,1
23,1,19,12,1,1,0,1
23,2,20,12,2,1,1,1
23,1,13,12,1,10,0,1
23,1,17,12,3,2,0,1
23,3,22,12,2,3,0,1
23,1,25,12,2,3,1,1
23,2,29,12,3,4,0,1
23,1,25,12,1,1,0,1
24,1,23,1,3,1,0,1
24,1,3,1,3,1,0,1
24,3,5,1,2,1,1,1
24,1,13,1,1,1,0,1
24,4,13,1,1,1,0,1
24,4,6,2,1,1,0,1
24,4,6,3,1,1,0,1
24,2,8,3,3,1,1,1
24,3,14,3,1,2,0,1
24,1,19,3,1,1,0,1
24,1,28,3,2,1,0,2
24,1,7,4,1,1,0,1
24,1,14,3,1,2,0,1
24,1,5,2,3,1,0,1
24,1,28,4,1,1,0,1
24,2,12,5,3,1,1,2
24,4,28,5,5,1,0,1
24,3,28,6,1,1,0,1
24,1,17,7,1,1,0,1
24,1,14,6,1,1,0,1
24,1,19,6,3,1,0,1
24,2,17,9,1,1,0,1
24,4,11,8,1,1,0,2
24,1,16,4,1,1,1,1
24,2,18,9,2,1,0,1
24,2,12,7,3,1,0,1
24,1,18,9,1,1,1,1
24,12,16,10,3,1,0,1
24,2,18,7,3,1,0,1
24,4,30,8,3,1,1,1
24,5,22,8,3,1,1,1
24,2,1,11,3,1,1,1
24,1,7,11,1,1,0,1
24,2,11,11,3,1,0,1
24,1,17,11,2,1,0,1
24,2,29,11,4,2,1,1
24,1,17,12,1,2,0,1
24,3,3,12,3,1,0,1
24,3,20,9,3,1,1,2
24,1,16,11,1,10,0,1
24,8,20,11,3,1,0,1
25,1,11,1,3,1,0,1
25,1,13,1,3,10,0,1
25,3,17,1,2,1,1,1
25,1,18,1,3,4,1,1
25,1,18,1,3,1,1,1
25,1,1,1,2,10,0,1
25,2,10,1,1,1,0,1
25,3,18,1,2,1,0,1
25,2,20,1,2,1,1,1
25,3,24,1,1,3,0,1
25,1,7,2,1,2,0,1
25,1,7,2,3,1,1,1
25,1,14,2,2,1,0,1
25,3,5,2,3,1,0,1
25,2,17,2,2,4,0,1
25,1,2,3,3,1,0,1
25,1,11,2,1,1,0,1
25,3,26,2,1,10,0,1
25,1,11,3,1,1,0,1
25,7,1,1,2,1,0,2
25,1,20,1,3,10,0,1
25,1,20,2,2,1,0,1
25,2,16,3,1,1,0,1
25,1,11,3,1,1,0,1
25,1,23,3,1,1,0,1
25,1,11,1,3,1,1,1
25,1,5,4,1,98,0,1
25,1,10,4,2,2,0,1
25,2,1,3,1,10,0,1
25,4,6,2,1,1,0,2
25,2,12,3,1,1,0,1
25,1,12,4,6,1,1,1
25,1,12,4,2,1,0,1
25,1,8,4,3,2,0,1
25,1,13,4,1,1,0,1
25,1,14,4,1,1,0,1
25,2,26,4,1,1,0,1
25,4,28,4,2,1,0,1
25,2,23,1,1,1,0,1
25,2,9,3,1,1,0,1
25,1,21,4,2,1,1,1
25,3,23,4,2,1,0,2
25,2,29,4,1,1,0,1
25,2,30,4,3,1,0,2
25,1,3,5,2,1,1,1
25,1,3,5,3,1,0,1
25,2,3,5,1,1,0,2
25,3,8,5,1,1,0,1
25,1,9,5,1,1,0,1
25,1,13,5,2,1,0,1
25,3,27,3,3,1,0,1
25,1,24,5,1,1,0,1
25,2,25,5,1,1,1,1
25,1,1,6,3,10,0,1
25,6,3,6,1,1,0,1
25,1,3,6,1,1,0,1
25,1,10,6,1,1,0,1
25,3,10,5,3,1,1,1
25,2,25,6,2,1,1,1
25,2,4,7,3,1,0,1
25,4,14,6,3,1,0,1
25,1,30,6,1,1,0,1
25,1,9,6,1,1,0,1
25,1,7,7,2,1,1,1
25,2,14,5,3,1,0,1
25,3,4,6,5,1,0,1
25,3,7,6,6,1,1,2
25,3,1,1,3,1,0,1
25,1,30,1,2,1,0,1
25,1,1,2,1,1,0,1
25,1,19,2,1,4,0,1
25,1,25,2,1,1,0,1
25,1,5,1,1,1,0,1
25,1,9,1,3,1,1,1
25,2,30,1,3,1,1,1
25,1,7,2,3,10,0,1
25,2,31,7,1,1,0,1
25,1,12,3,1,1,0,1
25,1,3,3,1,1,0,1
25,3,13,5,1,1,0,1
25,2,9,5,1,1,1,1
25,1,15,6,1,2,0,1
25,4,16,6,1,1,0,1
25,2,12,6,1,1,0,1
25,1,19,6,3,1,0,1
25,3,21,6,2,2,0,1
25,1,29,6,1,1,0,1
25,2,28,6,1,2,0,1
25,2,3,7,2,1,1,1
25,1,3,7,2,1,1,1
25,4,4,7,1,1,1,2
25,1,4,7,1,2,0,1
25,2,7,7,1,1,0,1
25,1,25,4,3,10,1,1
25,1,10,7,2,1,1,1
25,1,11,7,2,1,1,1
25,2,10,7,2,1,1,1
25,2,10,7,1,1,0,1
25,2,13,7,3,1,0,1
25,2,16,7,1,1,0,1
25,2,16,7,2,1,1,1
25,1,20,5,3,1,1,1
25,1,12,5,1,1,1,1
25,1,7,6,1,1,0,1
25,3,15,6,1,2,0,1
25,2,20,6,1,1,0,1
25,1,25,6,1,10,1,1
25,1,27,6,3,2,0,1
25,3,27,6,1,1,0,1
25,1,10,7,1,1,1,1
25,1,12,7,3,1,0,1
25,1,13,7,1,1,0,1
25,1,24,7,3,1,1,1
25,3,27,7,1,1,0,1
25,6,27,7,1,1,0,1
25,1,28,7,3,1,0,1
25,1,28,7,5,1,0,1
25,2,6,8,1,1,0,1
25,3,8,8,3,1,0,1
25,1,12,5,1,1,0,1
25,5,10,8,1,1,0,1
25,2,13,8,1,1,0,1
25,2,16,8,3,2,1,1
25,3,17,8,1,10,0,1
25,3,25,6,5,1,0,1
25,2,12,7,1,1,0,1
25,2,23,5,1,1,0,1
25,1,26,8,1,1,0,1
25,1,29,8,1,1,0,1
25,1,29,8,3,1,0,1
25,1,5,9,1,1,0,1
25,2,8,9,4,1,0,1
25,2,11,9,2,2,1,1
25,2,12,9,1,1,0,1
25,4,10,8,1,1,0,1
25,1,31,7,3,10,0,1
25,2,18,1,2,1,1,1
25,1,11,7,5,1,0,1
25,1,4,8,2,1,1,1
25,4,20,8,1,1,0,1
25,1,14,9,3,1,0,1
25,1,17,9,2,1,0,1
25,3,21,9,2,1,1,1
25,2,25,9,1,1,0,1
25,3,2,10,1,1,1,1
25,1,5,9,1,1,0,1
25,4,7,6,1,1,1,1
25,1,9,5,3,1,0,1
25,1,2,10,3,10,0,1
25,1,18,9,2,1,0,1
25,2,16,10,1,1,0,1
25,2,9,8,1,1,0,1
25,2,19,8,3,10,0,1
25,1,30,9,2,2,0,1
25,4,10,10,3,1,0,1
25,1,15,10,5,1,0,1
25,1,25,3,1,1,0,1
25,2,18,7,3,10,1,1
25,5,16,10,1,1,1,1
25,1,25,10,2,1,0,1
25,3,25,10,3,1,0,1
25,1,25,8,1,1,1,1
25,1,30,10,2,1,0,1
25,1,14,10,1,1,0,1
25,1,18,10,2,10,0,1
25,1,13,10,1,2,0,1
25,5,29,10,5,2,0,1
25,4,9,7,2,10,1,1
25,1,25,10,2,1,0,1
25,3,9,11,1,1,1,1
25,1,16,11,2,1,0,1
25,1,24,10,1,1,0,1
25,4,7,11,3,10,1,2
25,2,21,11,3,1,0,1
25,1,17,11,3,1,0,1
25,2,2,7,2,1,1,1
25,1,23,11,3,1,0,1
25,14,20,9,2,1,0,1
25,1,21,3,1,10,0,1
25,1,20,4,1,2,1,1
25,2,27,9,3,1,0,2
25,1,28,9,3,1,1,1
25,2,16,10,3,1,1,1
25,3,22,11,2,2,0,1
25,1,2,11,3,1,1,1
25,4,2,12,1,2,0,1
25,3,26,10,1,1,0,1
25,3,29,10,1,1,0,1
25,1,3,11,1,98,0,1
25,2,4,11,1,1,0,1
25,1,28,10,3,2,0,1
25,3,5,11,3,1,1,1
25,4,13,11,1,1,0,1
25,1,18,11,1,1,0,1
25,1,21,11,3,1,0,1
25,1,6,12,3,1,0,1
25,1,29,11,4,1,1,1
25,2,5,11,1,1,1,1
25,3,6,12,3,1,0,1
25,1,6,12,2,1,0,1
25,3,10,12,3,1,0,1
25,4,10,12,3,1,1,1
25,6,16,12,4,1,0,1
25,1,11,12,3,1,0,1
25,3,24,12,3,10,1,1
25,1,15,9,1,1,0,1
25,1,12,11,4,98,0,1
25,2,6,11,3,1,0,1
25,1,23,12,3,2,0,1
25,3,12,12,1,1,0,1
25,1,30,12,3,2,0,1
25,3,8,11,1,1,0,1
25,2,31,12,1,1,0,1
25,1,5,11,1,1,0,1
25,1,9,8,3,1,0,1
25,2,22,11,3,1,0,1
25,1,28,9,2,1,0,1
25,1,13,3,6,1,1,1
25,3,28,3,3,10,1,1
25,3,4,4,2,2,1,1
25,2,10,4,1,10,0,1
25,1,16,4,1,1,0,1
25,6,27,7,1,1,0,1
25,2,11,8,1,10,0,1
25,3,22,8,5,1,0,2
25,1,30,8,1,1,0,1
25,3,2,10,1,2,0,1
25,1,4,10,3,1,0,1
25,1,5,10,3,1,0,1
25,3,2,7,1,1,0,1
25,1,19,4,3,1,0,1
25,1,2,9,1,1,0,1
25,2,15,4,3,1,0,1
25,1,3,4,3,10,0,1
25,1,25,4,3,99,0,1
25,1,30,4,3,1,1,1
25,2,25,5,3,1,0,2
25,2,7,7,1,1,0,1
25,1,23,10,1,10,0,1
25,4,9,5,4,1,1,1
25,1,10,8,2,1,1,1
25,1,29,8,1,1,0,1
25,1,12,10,1,1,0,1
25,1,21,7,1,1,0,1
25,1,17,4,1,10,0,1
25,2,4,11,1,1,0,1
25,1,17,5,1,1,0,1
25,2,5,11,1,1,0,1
25,5,27,4,3,10,1,2
25,4,1,1,3,1,2,1
25,2,29,9,1,1,0,1
25,1,3,12,3,1,0,1
25,1,21,11,3,98,0,1
25,6,26,10,1,10,0,2
25,1,4,6,1,1,0,1
25,1,24,10,3,10,0,1
25,2,27,11,2,10,0,1
25,2,21,3,3,4,1,1
25,1,30,4,3,1,1,1
25,1,7,6,1,1,0,1
25,1,10,8,2,1,0,1
25,1,7,5,2,1,0,1
25,6,13,6,1,1,0,1
25,1,24,7,3,99,1,1
25,1,2,10,2,2,0,1
25,1,11,12,3,5,0,1
25,1,11,10,1,1,0,1
25,2,13,5,1,1,0,1
25,2,4,2,3,11,0,1
25,2,21,10,3,10,0,1
25,1,23,9,2,1,0,1
25,1,29,10,3,1,0,1
25,3,4,12,3,1,1,1
25,5,6,9,1,1,0,1
25,1,7,12,3,1,0,1
25,1,11,12,2,5,0,1
25,1,23,12,1,10,0,1
25,1,31,12,3,1,0,1
25,2,9,5,1,1,0,1
25,1,15,11,2,1,0,1
25,1,27,3,3,10,0,1
25,1,27,12,3,2,0,1
25,1,21,7,1,1,1,1
25,2,7,5,1,1,0,1
25,3,12,6,3,1,1,2
25,1,21,1,3,10,0,1
25,3,3,7,6,1,0,1
25,2,15,8,3,10,0,1
25,1,8,10,3,1,1,1
25,1,26,9,5,1,1,2
26,2,4,1,1,10,0,1
26,1,3,1,2,1,0,1
26,3,6,1,1,10,0,1
26,2,2,1,2,1,0,1
26,2,1,1,3,1,0,1
26,1,22,1,3,1,0,1
26,2,20,1,1,10,0,1
26,1,3,1,3,2,0,1
26,3,4,1,1,1,1,1
26,2,5,1,1,10,0,1
26,1,18,1,2,4,1,1
26,2,27,1,1,1,0,1
26,2,26,1,3,10,0,1
26,1,17,1,2,1,0,1
26,2,31,1,1,1,0,1
26,3,30,1,1,1,1,2
26,4,13,1,3,10,0,1
26,1,6,2,2,10,0,1
26,1,6,2,3,10,0,1
26,1,1,1,1,1,1,1
26,2,6,2,2,1,1,1
26,2,7,2,3,10,0,1
26,2,4,1,3,2,1,2
26,4,8,2,3,1,1,1
26,2,15,2,2,1,1,1
26,5,14,2,3,1,0,2
26,1,10,1,1,4,0,1
26,1,23,2,2,1,1,1
26,1,19,2,3,1,0,1
26,1,10,2,1,1,0,1
26,2,12,2,2,4,0,1
26,3,13,2,4,10,0,1
26,4,14,2,2,4,2,2
26,2,18,2,1,10,0,1
26,5,14,2,1,10,0,1
26,4,21,2,1,1,0,1
26,1,17,2,3,4,1,1
26,7,23,2,3,1,1,3
26,1,26,2,1,1,0,1
26,2,13,2,2,1,1,1
26,1,21,2,5,1,0,1
26,1,1,3,2,4,1,1
26,2,2,3,1,1,0,1
26,1,3,3,1,4,0,1
26,2,3,3,1,10,0,1
26,2,3,3,1,4,0,1
26,3,1,3,1,10,0,1
26,4,4,3,1,10,0,1
26,1,3,3,2,10,0,1
26,1,6,3,3,1,0,1
26,3,10,1,1,1,0,1
26,3,19,1,1,10,0,1
26,1,16,1,2,10,0,1
26,2,9,3,3,1,0,1
26,1,10,3,3,1,0,1
26,1,9,3,2,1,0,1
26,1,13,3,2,1,0,1
26,2,13,3,2,1,1,1
26,1,13,3,3,1,0,1
26,1,18,3,2,1,0,1
26,2,11,3,3,5,0,1
26,1,21,3,1,1,1,1
26,5,11,3,1,1,0,1
26,1,11,3,3,1,0,1
26,1,29,3,2,1,1,1
26,2,30,3,3,10,0,1
26,1,25,3,2,1,1,1
26,1,26,3,1,10,0,1
26,2,13,3,1,10,0,1
26,3,31,3,2,1,0,1
26,2,1,4,1,1,0,1
26,4,2,4,3,1,0,1
26,1,4,4,1,1,0,1
26,4,4,4,1,1,0,1
26,1,5,4,1,1,0,1
26,1,10,4,3,1,1,1
26,4,4,4,3,10,0,1
26,1,10,4,3,2,0,1
26,1,9,4,3,2,0,1
26,1,13,4,3,1,1,1
26,1,14,4,2,10,1,1
26,2,20,1,1,4,0,1
26,1,15,4,1,1,0,1
26,5,23,1,1,1,0,1
26,1,15,4,1,1,0,1
26,1,22,1,2,1,0,1
26,2,26,1,2,10,0,1
26,2,26,1,3,1,1,1
26,2,28,1,1,1,0,1
26,1,17,4,2,1,0,1
26,2,18,4,1,1,0,1
26,1,20,4,3,2,0,1
26,1,15,4,1,1,0,1
26,1,27,4,2,1,0,1
26,4,26,4,3,1,1,3
26,1,26,4,3,1,0,1
26,7,17,4,1,1,1,1
26,8,17,4,1,1,1,1
26,3,11,4,3,1,2,1
26,4,14,4,1,1,0,1
26,1,11,4,1,1,1,1
26,5,17,4,2,1,1,1
26,2,4,4,3,10,1,1
26,1,24,4,3,1,1,1
26,4,8,3,3,10,1,1
26,3,5,4,1,1,0,1
26,2,26,4,1,1,0,1
26,1,1,5,2,1,1,1
26,1,1,5,1,1,0,1
26,1,2,5,1,1,0,1
26,2,1,5,1,1,1,1
26,1,5,5,3,1,0,1
26,1,2,5,1,1,0,1
26,5,25,1,3,1,2,1
26,1,31,1,2,10,0,1
26,3,11,5,1,2,0,2
26,1,3,5,2,1,1,1
26,6,11,5,1,10,1,1
26,1,14,5,2,1,1,1
26,2,8,5,1,2,0,1
26,1,14,5,1,1,0,1
26,1,18,5,3,1,1,1
26,1,19,5,1,2,0,1
26,7,22,5,1,1,1,1
26,1,20,5,1,1,0,1
26,2,23,5,5,10,0,1
26,1,16,5,2,1,1,1
26,1,17,5,3,1,1,1
26,4,12,5,1,10,0,1
26,1,22,5,1,1,0,1
26,2,27,5,5,1,0,2
26,3,23,5,1,1,1,1
26,2,1,3,2,1,0,1
26,2,30,5,3,2,1,1
26,2,12,5,3,1,0,1
26,2,23,5,1,1,0,1
26,1,23,5,1,1,0,1
26,1,27,5,2,1,1,1
26,2,28,5,1,1,1,1
26,2,28,5,1,1,1,1
26,1,27,5,1,1,0,1
26,4,30,5,1,10,0,2
26,1,1,6,1,1,0,1
26,3,4,6,1,1,0,1
26,2,3,6,1,1,0,1
26,2,5,6,1,10,1,1
26,1,2,6,2,1,1,1
26,2,6,6,1,1,0,2
26,2,5,6,3,1,1,2
26,1,4,6,3,10,0,1
26,4,7,6,1,10,0,2
26,1,8,6,3,1,0,1
26,3,7,6,1,1,0,1
26,4,6,6,2,10,0,1
26,1,8,6,5,10,0,1
26,2,10,6,1,1,0,1
26,2,9,6,1,1,0,2
26,1,9,6,1,10,0,1
26,1,12,6,2,2,1,1
26,3,2,6,2,1,0,1
26,2,15,6,1,2,0,1
26,5,24,6,1,1,0,1
26,2,14,6,2,1,0,1
26,1,13,6,3,1,0,1
26,9,17,6,1,1,0,1
26,2,16,6,1,1,0,1
26,2,19,6,3,1,0,1
26,3,20,6,3,1,1,2
26,1,16,6,5,1,1,1
26,3,20,6,3,10,1,1
26,1,19,6,2,1,1,1
26,7,22,6,1,1,0,1
26,1,20,6,1,10,0,1
26,1,23,6,1,1,0,1
26,2,24,6,8,10,0,2
26,1,25,6,2,1,0,1
26,1,26,6,1,1,1,1
26,2,20,6,3,10,0,1
26,2,10,6,1,10,0,1
26,1,16,6,2,1,1,1
26,2,10,6,1,1,0,1
26,4,16,6,1,1,0,1
26,5,30,6,1,10,0,1
26,1,28,6,3,10,1,1
26,3,26,6,1,10,0,1
26,4,5,6,2,1,1,1
26,2,28,6,3,2,0,2
26,3,28,6,5,1,0,1
26,1,28,6,2,1,1,1
26,1,2,7,1,10,0,1
26,1,5,7,5,1,1,1
26,1,3,7,5,1,0,1
26,5,4,7,3,1,0,1
26,2,2,7,3,1,2,1
26,2,2,7,1,1,0,1
26,3,2,7,1,1,0,1
26,1,1,7,1,10,0,1
26,2,1,6,1,1,0,1
26,8,8,7,1,1,0,1
26,1,2,6,1,1,0,1
26,1,9,7,3,1,0,1
26,2,10,7,1,1,0,1
26,1,11,7,1,1,1,1
26,3,12,7,3,1,1,1
26,1,12,7,4,10,0,1
26,1,13,7,2,1,1,1
26,1,9,7,3,10,0,1
26,1,12,7,1,1,1,1
26,1,14,7,1,1,0,1
26,2,16,7,1,1,0,1
26,1,16,7,3,1,0,1
26,2,15,7,1,1,1,1
26,6,17,7,1,1,0,1
26,6,16,7,3,1,1,1
26,2,19,7,2,1,1,2
26,1,9,7,1,1,0,1
26,1,16,7,3,1,0,1
26,2,20,7,3,1,0,1
26,1,21,7,1,1,0,1
26,1,18,7,4,1,0,1
26,2,21,7,1,1,0,1
26,3,21,7,1,1,0,1
26,2,22,7,3,10,0,1
26,2,26,7,3,1,1,1
26,1,23,7,3,1,1,1
26,2,24,7,5,10,1,1
26,4,24,7,2,1,0,1
26,1,27,7,4,1,0,1
26,3,26,7,2,1,1,1
26,2,17,7,1,1,0,1
26,3,17,7,1,1,0,1
26,2,24,7,3,10,1,1
26,1,30,7,1,1,0,1
26,4,30,7,1,1,0,1
26,2,23,7,1,1,0,1
26,1,18,7,2,10,1,1
26,1,17,7,1,10,0,1
26,1,31,7,2,1,1,1
26,1,15,7,1,1,0,1
26,1,17,3,3,1,0,1
26,3,1,8,1,10,0,1
26,4,9,5,1,10,0,1
26,2,2,8,3,1,1,1
26,3,2,8,1,1,0,2
26,2,15,6,1,1,0,1
26,5,18,7,1,1,0,1
26,4,31,7,1,1,0,1
26,15,25,7,5,1,1,1
26,4,12,6,3,2,0,1
26,1,30,7,3,1,1,1
26,1,28,7,3,1,1,1
26,1,17,7,2,1,0,1
26,3,25,7,1,1,0,1
26,2,15,7,1,1,0,1
26,2,28,6,8,1,0,1
26,3,28,7,1,1,0,1
26,2,3,8,2,1,0,1
26,4,6,8,1,1,0,1
26,1,7,8,2,1,0,1
26,1,12,8,1,1,0,1
26,2,6,8,3,10,0,2
26,1,7,8,2,1,0,1
26,2,10,8,1,2,0,1
26,1,4,8,2,1,0,1
26,4,15,8,1,1,0,1
26,2,11,8,1,1,1,1
26,2,15,8,3,1,0,1
26,1,15,8,2,1,0,1
26,4,16,8,8,1,0,1
26,2,16,8,1,1,0,1
26,2,12,8,1,1,0,1
26,7,16,8,1,1,0,1
26,1,13,8,1,2,0,1
26,1,20,8,2,2,0,1
26,1,21,8,9,1,1,1
26,3,21,8,1,1,0,1
26,3,21,8,3,1,0,1
26,1,23,8,3,1,0,1
26,5,23,8,2,1,1,1
26,1,24,8,2,1,0,1
26,1,25,8,1,10,0,1
26,1,31,8,1,1,0,1
26,1,30,5,3,2,0,1
26,1,9,8,2,1,0,1
26,1,28,8,2,1,0,1
26,1,28,8,3,1,0,1
26,1,3,7,3,1,0,1
26,1,17,8,1,1,0,1
26,2,31,8,3,1,0,1
26,1,31,8,3,1,0,1
26,17,7,8,1,1,0,1
26,4,12,8,1,1,0,1
26,2,22,8,3,1,0,1
26,1,16,8,3,1,1,2
26,3,21,8,1,1,0,1
26,3,19,8,3,1,1,1
26,1,8,8,1,1,0,1
26,2,8,8,3,1,0,1
